referrer,views_total,views_unique
Google,427,83
github.com,408,39
cn.bing.com,52,6
Bing,44,7
ustiugov.github.io,28,9
smartdataconf.ru,20,5
link.zhihu.com,18,5
devops.sdsdev.co.kr,18,1
statics.teams.cdn.office.net,13,7
luomai.github.io,8,5
