referrer,views_total,views_unique
github.com,51,17
Google,34,30
Bing,11,6
teams.public.onecdn.static.microsoft,6,2
luomai.github.io,3,2
DuckDuckGo,2,1
ustiugov.github.io,2,1
Baidu,1,1
doubao.com,1,1
link.zhihu.com,1,1
