referrer,views_total,views_unique
Google,424,56
github.com,231,22
Bing,29,6
link.zhihu.com,11,5
luomai.github.io,7,2
DuckDuckGo,6,4
Yahoo,6,1
search.brave.com,3,3
cn.bing.com,2,2
yandex.ru,2,1
