referrer,views_total,views_unique
github.com,285,30
Google,153,65
link.zhihu.com,18,8
Bing,16,8
search.brave.com,10,3
yandex.ru,10,1
usenix.org,8,6
luomai.github.io,5,3
cn.bing.com,5,3
DuckDuckGo,3,1
