referrer,views_total,views_unique
github.com,574,37
Google,192,74
Bing,61,12
chatgpt.com,23,3
cn.bing.com,14,5
m.facebook.com,7,1
usenix.org,7,1
jacksuuu.github.io,5,1
DuckDuckGo,4,2
link.zhihu.com,3,3
