referrer,views_total,views_unique
Google,281,86
github.com,194,51
Bing,21,10
link.zhihu.com,15,8
cn.bing.com,13,5
yandex.ru,10,1
luomai.github.io,8,5
chatgpt.com,6,2
perplexity.ai,5,2
Baidu,5,1
