referrer,views_total,views_unique
github.com,448,32
Google,250,77
Bing,96,18
link.zhihu.com,29,6
cn.bing.com,10,7
li.feishu.cn,10,3
ones.ainewera.com,9,2
DuckDuckGo,5,4
drunkcoding.github.io,5,3
ustiugov.github.io,5,3
