referrer,views_total,views_unique
github.com,200,22
Google,123,67
Bing,10,6
link.zhihu.com,10,5
usenix.org,6,3
search.brave.com,3,2
thu-db.github.io,3,1
Baidu,2,2
ustiugov.github.io,2,2
martinspace.top,2,1
