referrer,views_total,views_unique
github.com,55,19
Google,36,31
Bing,11,6
teams.public.onecdn.static.microsoft,6,2
luomai.github.io,3,2
DuckDuckGo,2,1
ustiugov.github.io,2,1
Baidu,1,1
doubao.com,1,1
sigops.org,1,1
