referrer,views_total,views_unique
github.com,74,45
Google,51,32
Bing,28,12
chatgpt.com,2,2
doubao.com,2,1
Baidu,1,1
DuckDuckGo,1,1
link.zhihu.com,1,1
poizon.feishu.cn,1,1
search.brave.com,1,1
