referrer,views_total,views_unique
Google,410,55
github.com,230,25
Bing,23,6
link.zhihu.com,11,5
luomai.github.io,7,2
DuckDuckGo,6,3
Yahoo,6,1
typst.app,5,1
search.brave.com,3,3
cn.bing.com,2,2
