referrer,views_total,views_unique
Google,130,72
Bing,77,10
github.com,71,19
search.brave.com,5,2
DuckDuckGo,3,2
Baidu,2,2
chatgpt.com,1,1
doubao.com,1,1
gamma.app,1,1
perplexity.ai,1,1
