referrer,views_total,views_unique
github.com,136,29
Google,98,54
DuckDuckGo,11,2
Bing,7,3
luomai.github.io,5,1
siyangshao.com,4,3
link.zhihu.com,4,2
ustiugov.github.io,2,2
cse.iitd.ac.in,1,1
doubao.com,1,1
