referrer,views_total,views_unique
github.com,533,22
Google,128,50
Bing,26,9
cn.bing.com,11,4
link.zhihu.com,11,2
future-xy.github.io,8,1
luomai.github.io,5,1
usenix.org,4,1
DuckDuckGo,2,2
chatgpt.com,2,2
