referrer,views_total,views_unique
github.com,46,14
Google,41,33
Bing,27,13
doubao.com,2,1
siyangshao.com,2,1
Baidu,1,1
DuckDuckGo,1,1
drunkcoding.github.io,1,1
link.zhihu.com,1,1
search.brave.com,1,1
