referrer,views_total,views_unique
Google,103,50
github.com,87,23
Bing,20,5
DuckDuckGo,11,2
luomai.github.io,5,1
siyangshao.com,4,3
link.zhihu.com,4,2
copilot.microsoft.com,4,1
ustiugov.github.io,2,2
cse.iitd.ac.in,1,1
