referrer,views_total,views_unique
Google,475,115
github.com,282,40
Bing,87,9
luomai.github.io,36,4
cn.bing.com,32,7
link.zhihu.com,13,4
linkedin.com,7,4
paper.lingyunyang.com,5,3
DuckDuckGo,5,2
ones.ainewera.com,4,1
