referrer,views_total,views_unique
Google,129,72
Bing,72,8
github.com,70,22
chatgpt.com,2,2
doubao.com,2,1
Baidu,1,1
DuckDuckGo,1,1
gamma.app,1,1
huggingface.co,1,1
link.zhihu.com,1,1
