referrer,views_total,views_unique
Google,69,45
github.com,58,23
Bing,10,7
ustiugov.github.io,6,4
link.zhihu.com,2,1
luomai.github.io,2,1
Baidu,1,1
DuckDuckGo,1,1
com.slack,1,1
future-xy.github.io,1,1
