referrer,views_total,views_unique
Google,214,84
github.com,187,23
ecosia.org,22,2
Bing,20,9
chatgpt.com,18,2
cn.bing.com,16,7
DuckDuckGo,8,5
m.facebook.com,7,1
search.brave.com,3,3
link.zhihu.com,2,2
