referrer,views_total,views_unique
github.com,418,19
Google,175,57
Bing,90,6
link.zhihu.com,14,5
cn.bing.com,12,5
luomai.github.io,6,2
DuckDuckGo,5,3
martinspace.top,4,1
search.brave.com,3,2
usenix.org,3,2
