referrer,views_total,views_unique
github.com,476,27
Google,208,80
Bing,35,13
chatgpt.com,23,3
ecosia.org,20,1
cn.bing.com,14,5
m.facebook.com,7,1
DuckDuckGo,5,3
link.zhihu.com,3,3
search.brave.com,2,2
