referrer,views_total,views_unique
Google,193,71
github.com,130,14
ecosia.org,51,3
Bing,18,8
link.zhihu.com,17,6
DuckDuckGo,9,6
sigops.org,4,1
search.brave.com,3,3
cn.bing.com,3,2
galeselee.gitbook.io,2,1
