referrer,views_total,views_unique
Google,71,47
github.com,34,23
Bing,7,6
ustiugov.github.io,4,3
link.zhihu.com,2,1
luomai.github.io,2,1
Baidu,1,1
DuckDuckGo,1,1
com.slack,1,1
future-xy.github.io,1,1
