referrer,views_total,views_unique
github.com,421,35
Google,244,81
link.zhihu.com,34,9
Bing,31,16
cn.bing.com,13,7
li.feishu.cn,10,3
ones.ainewera.com,9,2
larersidnsi.feishu.cn,6,1
DuckDuckGo,5,4
ustiugov.github.io,5,3
