referrer,views_total,views_unique
Google,209,62
github.com,176,23
cn.bing.com,51,4
Bing,36,5
link.zhihu.com,31,6
smartdataconf.ru,20,5
linkedin.com,18,10
usenix.org,8,3
ustiugov.github.io,8,2
siyangshao.github.io,6,1
