referrer,views_total,views_unique
github.com,468,21
Google,103,42
Bing,18,8
future-xy.github.io,8,1
luomai.github.io,5,1
link.zhihu.com,5,1
typst.app,4,1
usenix.org,4,1
DuckDuckGo,3,3
cn.bing.com,2,2
