referrer,views_total,views_unique
github.com,527,30
Google,199,83
Bing,38,13
chatgpt.com,23,3
cn.bing.com,14,5
m.facebook.com,7,1
jacksuuu.github.io,5,1
DuckDuckGo,4,2
link.zhihu.com,2,2
ustiugov.github.io,2,2
