referrer,views_total,views_unique
Google,39,30
github.com,34,12
Bing,9,4
informatics.ed.ac.uk,3,1
yandex.ru,2,2
future-xy.github.io,2,1
link.zhihu.com,2,1
Baidu,1,1
DuckDuckGo,1,1
usenix.org,1,1
