referrer,views_total,views_unique
github.com,328,24
Google,149,64
Bing,32,6
link.zhihu.com,18,8
cn.bing.com,13,5
search.brave.com,9,2
usenix.org,6,4
luomai.github.io,4,2
DuckDuckGo,4,2
gitcode.com,3,1
