referrer,views_total,views_unique
Google,121,70
github.com,72,21
Bing,71,10
DuckDuckGo,3,2
search.brave.com,3,1
doubao.com,2,1
Baidu,1,1
chatgpt.com,1,1
gamma.app,1,1
huggingface.co,1,1
