referrer,views_total,views_unique
github.com,296,26
Google,158,65
Bing,32,6
link.zhihu.com,18,8
cn.bing.com,13,5
search.brave.com,10,3
yandex.ru,10,1
usenix.org,6,4
luomai.github.io,4,2
DuckDuckGo,3,1
