referrer,views_total,views_unique
Google,72,46
github.com,54,26
Bing,6,5
DuckDuckGo,4,4
link.zhihu.com,3,3
luomai.github.io,2,1
Baidu,1,1
com.slack,1,1
ustiugov.github.io,1,1
